virus tax id,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class,taxid,matched_name
1264700,636.0,Edwardsiella tarda,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Yokohamavirus,Yokohamavirus MSW3,,dsDNA,1980938,              Yokohamavirus
2862995,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rosebushvirus,Rosebushvirus rosebush,,dsDNA,1982900,              Rosebushvirus
2169932,9031.0,Gallus gallus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Huchismacovirus,Huchismacovirus chicas1,,2169662,                Huchismacovirus
1133022,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Ahduovirus,Ahduovirus AH2,dsDNA,2560084,                Ahduovirus
1983784,1888168.0,Curvibacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Kalppathivirus,Kalppathivirus P26059B,dsDNA,2731949,                Kalppathivirus
2993856,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Aresaunavirus,Aresaunavirus RSA1,dsDNA,2732972,                Aresaunavirus
35343,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Citexvirus,,dsDNA,2732977,                Citexvirus
2906468,337.0,Burkholderia glumae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Kisquattuordecimvirus,Kisquattuordecimvirus FLC10,dsDNA,2732982,                Kisquattuordecimvirus
2951185,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Kisquinquevirus,Kisquinquevirus Carl1,dsDNA,2732983,                Kisquinquevirus
1168563,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Simpcentumvirus,Simpcentumvirus Smp131,dsDNA,2733081,                Simpcentumvirus
2029657,518.0,Bordetella bronchiseptica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phabquatrovirus,Phabquatrovirus PHB04,,dsDNA,2733123,              Phabquatrovirus
2530116,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Oneupvirus,Oneupvirus brutongaster,,dsDNA,2733200,              Oneupvirus
2786406,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Bicehmovirus,Bicehmovirus caenivivens,+ssRNA,2842550,                Bicehmovirus
2785996,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kehmevirus,Kehmevirus defluviicola,+ssRNA,2842790,                Kehmevirus
2786568,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kihryuvirus,Kihryuvirus limihabitans,+ssRNA,2842799,                Kihryuvirus
2786604,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kuhshuvirus,Kuhshuvirus pelovicinum,+ssRNA,2842813,                Kuhshuvirus
2786230,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Molucevirus,Molucevirus chthonohabitans,+ssRNA,2842877,                Molucevirus
2786472,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Shebanavirus,Shebanavirus borborovicinum,+ssRNA,2843035,                Shebanavirus
3003716,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Slepowronvirus,unclassified Slepowronvirus,,dsDNA,2843051,              Slepowronvirus
2559283,1904441.0,Paracoccaceae bacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Veravirus,dsDNA,2843112,                  Veravirus
3425131,53407.0,Pseudomonas asplenii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Warsawvirus,dsDNA,2843128,                  Warsawvirus
2484217,1665.0,Arthrobacter globiformis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Anjalivirus,Anjalivirus anjali,,dsDNA,2843346,              Anjalivirus
2759725,1310165.0,Ralstonia pseudosolanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Firingavirus,Firingavirus firinga,,dsDNA,2843381,              Firingavirus
45764,1773.0,Mycobacterium tuberculosis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hnatkovirus,Hnatkovirus DS6A,,dsDNA,2843391,              Hnatkovirus
2591131,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sleepyheadvirus,Sleepyheadvirus sleepyhead,,dsDNA,2843457,              Sleepyheadvirus
1636201,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Aptresvirus,Aptresvirus AP3,dsDNA,2946806,                Aptresvirus
1530085,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Arsyunavirus,Arsyunavirus RSY1,dsDNA,2946810,                Arsyunavirus
546805,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Myrnavirus,Myrnavirus myrna,,dsDNA,2948833,              Myrnavirus
2723769,1183400.0,Agrobacterium tumefaciens complex,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Oliverunavirus,Oliverunavirus OLIVR1,dsDNA,2948846,                Oliverunavirus
1647309,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pinnievirus,Pinnievirus moorethemaryer,,dsDNA,2948866,              Pinnievirus
2801532,669.0,Vibrio harveyi,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Ermolyevavirinae,Thalassavirus,dsDNA,2948922,                  Thalassavirus
2914029,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cavevirus,Cavevirus C121,dsDNA,3044684,                Cavevirus
2592193,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Iggyvirus,Iggyvirus iggy,,dsDNA,3044738,              Iggyvirus
2686311,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Eidolonvirus,Eidolonvirus eidolon,,dsDNA,3152915,              Eidolonvirus
2686312,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kharnvirus,Kharnvirus kharn,,dsDNA,3152916,              Kharnvirus
1887657,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chewyvirus,Chewyvirus chewyVIII,,dsDNA,3152994,              Chewyvirus
2776752,207721.0,Xanthomonas euvesicatoria pv. allii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Gujervirinae,Pazvirus,dsDNA,3424920,                  Pazvirus
2502471,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,unclassified Bixzunavirus,,dsDNA,680114,              Bixzunavirus
3090677,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Phikzvirus,Phikzvirus phiKZ,dsDNA,680115,                Phikzvirus
2652327,76058.0,Somateria mollissima,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes,Mononegavirales,Nyamiviridae,Nyavirus,-ssRNA,1513295,                  Nyavirus
649688,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Liefievirus,Liefievirus halo,Mycobacterium virus Halo,dsDNA,1623288,              Liefievirus
3046431,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Wildcatvirus,unclassified Wildcatvirus,dsDNA,1993858,                Wildcatvirus
1815630,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chakrabartyvirus,Chakrabartyvirus pf16,,dsDNA,2560113,              Chakrabartyvirus
2608319,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Pektosvirus,dsDNA,2732689,                  Pektosvirus
1279083,70775.0,Pseudomonas plecoglossicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Phutvirus,dsDNA,2732690,                  Phutvirus
2936830,1211579.0,Pseudomonas putida NBRC 14164,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Pifdecavirus,dsDNA,2732691,                  Pifdecavirus
2250319,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Apricotvirus,Apricotvirus apricot,,dsDNA,2733166,              Apricotvirus
2686090,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rogerhendrixvirus,unclassified Rogerhendrixvirus,,dsDNA,2733204,              Rogerhendrixvirus
2786658,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Solspiviridae,Andihavirus,Andihavirus borborohabitans,+ssRNA,2842377,                Andihavirus
1815984,375451.0,Roseobacter denitrificans OCh 114,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rhodovirinae,Aoqinvirus,dsDNA,2842544,                  Aoqinvirus
1881420,29497.0,Vibrio splendidus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pontosvirinae,Nahantvirus,dsDNA,2842892,                  Nahantvirus
2786293,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Suhnsivirus,Suhnsivirus arvicola,+ssRNA,2843062,                Suhnsivirus
2902841,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Avanivirus,Avanivirus avani,,dsDNA,2843352,              Avanivirus
2591132,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Whackvirus,Whackvirus whack,,dsDNA,2843473,              Whackvirus
2968436,456327.0,Xanthomonas euvesicatoria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Beograduvirus,unclassified Beograduvirus,,dsDNA,2946820,              Beograduvirus
1206566,69266.0,Vaccinium corymbosum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Bluvavirus,Bluvavirus vaccinii,+ssRNA,2946831,                Bluvavirus
2094144,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Finchvirus,Finchvirus finch,,dsDNA,2948706,              Finchvirus
1109710,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zierdtviridae,Emilbogenvirinae,Gruunavirus,dsDNA,2948731,                  Gruunavirus
2234093,543.0,Enterobacteriaceae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hungariovirus,Hungariovirus C1302,,dsDNA,2948761,              Hungariovirus
1813769,28901.0,Salmonella enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saltrevirus,Saltrevirus sv64795sal3,,dsDNA,2948889,              Saltrevirus
1675029,1396.0,Bacillus cereus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Haetaevirus,Haetaevirus PBC2,,dsDNA,3044726,              Haetaevirus
1838068,945692.0,Gordonia neofelifaecis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mcgonagallvirus,unclassified Mcgonagallvirus,,dsDNA,3044757,              Mcgonagallvirus
2024608,75058.0,Bodo saltans,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Klosneuvirinae,Theiavirus,,3044842,                  Theiavirus
2588512,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lilspottyvirus,Lilspottyvirus lilspotty,,dsDNA,3152623,              Lilspottyvirus
2786452,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ulinhavirus,Ulinhavirus borborohabitans,+ssRNA,3152864,                Ulinhavirus
2836048,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Footloosevirus,Footloosevirus footloose,,dsDNA,3152965,              Footloosevirus
2586185,27462.0,Austrosimulium,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Mahapunaviridae,Acamarivirus,Acamarivirus perigeeis,,3152979,                Acamarivirus
3426391,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Mahapunaviridae,Anthevirus,,,3152981,                Anthevirus
1434720,9749.0,Delphinapterus leucas,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,dsDNA,10319,                  Varicellovirus
50290,9505.0,Aotus trivirgatus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,dsDNA,10358,                  Cytomegalovirus
2303487,53527.0,Culex,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Elliovirales,Peribunyaviridae,Orthobunyavirus,-ssRNA,11572,                  Orthobunyavirus
1985968,3879.0,Medicago sativa,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Allexivirus,,+ssRNA,140568,                Allexivirus
2163885,469008.0,Escherichia coli BL21(DE3),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Drexlerviridae,Tunavirinae,Tunavirus,dsDNA,187217,                  Tunavirus
12657,9796.0,Equus caballus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,dsDNA,548688,                  Percavirus
1074309,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bignuzvirus,Bignuzvirus bignuz,,dsDNA,1623277,              Bignuzvirus
2499030,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Lclasvirinae,Bronvirus,dsDNA,1623278,                  Bronvirus
2847047,1.0,root,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Hareavirales,Arenaviridae,Mammarenavirus,-ssRNA,1653394,                  Mammarenavirus
307898,1279.0,Staphylococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Twortvirinae,Kayvirus,dsDNA,1857843,                  Kayvirus
3390820,584.0,Proteus mirabilis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Gelderlandvirus,dsDNA,1913653,                  Gelderlandvirus
3108099,511693.0,Escherichia coli BL21,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Dhakavirus,dsDNA,1914165,                  Dhakavirus
3038194,1282.0,Staphylococcus epidermidis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Twortvirinae,Sepunavirus,dsDNA,1980928,                  Sepunavirus
2985309,1667.0,Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,unclassified Korravirus,,dsDNA,1982076,              Korravirus
1622190,410332.0,Gordonia malaquae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gordtnkvirus,Gordtnkvirus gordtnk2,,dsDNA,1982218,              Gordtnkvirus
3053652,1747.0,Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,unclassified Pahexavirus,,dsDNA,1982251,              Pahexavirus
2041518,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus arib1,,dsDNA,1983734,              Fishburnevirus
2267236,546.0,Citrobacter freundii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Moonvirus,dsDNA,1985329,                  Moonvirus
1887641,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bantamvirus,Bantamvirus bantam,,dsDNA,2560096,              Bantamvirus
3061951,1351.0,Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,              Efquatrovirus
2283287,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Elerivirus,Elerivirus eleri,,dsDNA,2560126,              Elerivirus
2743998,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Trinavirus,unclassified Trinavirus,,dsDNA,2560242,              Trinavirus
2483664,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Stackebrandtviridae,Schenleyvirinae,Vividuovirus,dsDNA,2560251,                  Vividuovirus
2508194,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Ackermannviridae,Taipeivirus,Taipeivirus KWBSE436,dsDNA,2731621,                Taipeivirus
1402875,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Jiaoyazivirus,Jiaoyazivirus RSB3,dsDNA,2731945,                Jiaoyazivirus
1712539,413502.0,Cronobacter turicensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Melnykvirinae,Cronosvirus,dsDNA,2732913,                  Cronosvirus
1206556,34051.0,Yersinia enterocolitica (type O:3),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Melnykvirinae,Pienvirus,dsDNA,2732915,                  Pienvirus
1445859,24.0,Shewanella putrefaciens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Nefertitivirinae,Yushanvirus,dsDNA,2732965,                  Yushanvirus
1137745,84588.0,Parasynechococcus marenigrum WH 8102,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aurunvirus,Aurunvirus STIM5,,dsDNA,2733093,              Aurunvirus
2070182,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Eponavirus,Eponavirus epona,,dsDNA,2733103,              Eponavirus
1161931,358.0,Agrobacterium tumefaciens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schmittlotzvirus,Schmittlotzvirus sv771,,dsDNA,2733132,              Schmittlotzvirus
2070186,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Taranisvirus,Taranisvirus taranis,,dsDNA,2733134,              Taranisvirus
3077273,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lindbergviridae,Wifcevirus,Wifcevirus AV128,dsDNA,2733141,                Wifcevirus
2696445,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sortsnevirus,Sortsnevirus IME279,,dsDNA,2733150,              Sortsnevirus
2070184,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lughvirus,Lughvirus lugh,,dsDNA,2733190,              Lughvirus
2593638,592022.0,Priestia megaterium DSM 319,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Bastillevirinae,Goettingenvirus,dsDNA,2842707,                  Goettingenvirus
1608310,67780.0,Edwardsiella ictaluri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Kanagawavirus,dsDNA,2843399,                  Kanagawavirus
2851081,1363.0,Lactococcus garvieae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uwajimavirus,unclassified Uwajimavirus,,dsDNA,2843469,              Uwajimavirus
2742114,599.0,Salmonella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Zhonglingvirus,Zhonglingvirus SAP012,dsDNA,2943020,                Zhonglingvirus
2562461,59201.0,Salmonella enterica subsp. enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akiravirus,Akiravirus akira,,dsDNA,2946787,              Akiravirus
2766564,5758.0,Entamoeba,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Nenyaviridae,Angainorvirus,Angainorvirus turin,,2946799,                Angainorvirus
2652418,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Backyardiganvirus,unclassified Backyardiganvirus,,dsDNA,2946815,              Backyardiganvirus
3077142,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zierdtviridae,Emilbogenvirinae,Foxborovirus,dsDNA,2948710,                  Foxborovirus
2766565,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Vilyaviridae,Herugrimvirus,Herugrimvirus gladden,,2948758,                Herugrimvirus
2762396,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Jujuvirus,unclassified Jujuvirus,,dsDNA,2948772,              Jujuvirus
857312,2756.0,Brochothrix thermosphacta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Klumppvirus,Klumppvirus A9,dsDNA,2948786,                Klumppvirus
682650,1131.0,Synechococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Lipsvirus,unclassified Lipsvirus,dsDNA,2948803,                Lipsvirus
2108127,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Moomoovirus,Moomoovirus moomoo,,dsDNA,2948827,              Moomoovirus
1589274,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sheenvirus,Sheenvirus Sheen,,dsDNA,2948905,              Sheenvirus
2766566,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Vilyaviridae,Vingilotevirus,Vingilotevirus gamgee,,2948948,                Vingilotevirus
3076793,645.0,Aeromonas salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Chaoshanvirus,unclassified Chaoshanvirus,dsDNA,3044686,                Chaoshanvirus
2978491,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Forzavirus,unclassified Forzavirus,,dsDNA,3044718,              Forzavirus
2070199,1884818.0,Escherichia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Nieuwekanaalvirus,dsDNA,3044774,                Nieuwekanaalvirus
2783673,1620844.0,Synechococcus sp. MW02,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Yellowseavirus,Yellowseavirus thirtyeight,dsDNA,3044861,                Yellowseavirus
2948610,29581.0,Janthinobacterium lividum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mesyanzhinovviridae,Bradleyvirinae,Donnerlittchenvirus,dsDNA,3152600,                  Donnerlittchenvirus
2985324,661398.0,Microbacterium radiodurans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Oscarsovirus,Oscarsovirus oscarso,,dsDNA,3152624,              Oscarsovirus
1718158,1352.0,Enterococcus faecium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efemquintavirus,Efemquintavirus Efm5,,dsDNA,3152996,              Efemquintavirus
