name,taxid,ERR14789322,ERR14789323,ERR14789324,ERR14789325,ERR14789326,ERR14789327,ERR14789328,ERR14789329,ERR14789330,ERR14789331,ERR14789332,ERR14789333,ERR14789175,ERR14789176,ERR14789177,ERR14789178,ERR14789179,ERR14789181,ERR14789182,ERR14789183,ERR14789184,ERR14789185,ERR14789186,ERR14789187,ERR14789188,ERR14789189,ERR14789190,ERR14789307,ERR14789308,ERR14789309,ERR14789310,ERR14789311,ERR14789312,ERR14789313,ERR14789315,ERR14789316,ERR14789317,ERR14789318,ERR14789319,ERR14789320,ERR14789321,ERR14789259,ERR14789260,ERR14789261,ERR14789262,ERR14789263,ERR14789264,ERR14789265,ERR14789266,ERR14789267,ERR14789268,ERR14789269,ERR14789270,ERR14789271,ERR14789272,ERR14789273,ERR14789368,ERR14789369,ERR14789370,ERR14789371,ERR14789372,ERR14789373,ERR14789374,ERR14789375,ERR14789376,ERR14789377,ERR14789378,ERR14789379,ERR14789380,ERR14789381,ERR14789382,ERR14789353,ERR14789357,ERR14789358,ERR14789359,ERR14789360,ERR14789361,ERR14789362,ERR14789363,ERR14789364,ERR14789365,ERR14789366,ERR14789367,ERR14789334,ERR14789335,ERR14789337,ERR14789338,ERR14789339,ERR14789340,ERR14789341,ERR14789342,ERR14789343,ERR14789344,ERR14789345,ERR14789346,ERR14789347,ERR14789348,ERR14789282,ERR14789283,ERR14789284,ERR14789285,ERR14789286,ERR14789287,ERR14789288,ERR14789289,ERR14789290,ERR14789291,ERR14789292,ERR14789293,ERR14789294,ERR14789295,ERR14789296,ERR14789297,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                  Mimivirus,315393,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.17,0.23,0.16,,0.34,,,,,,,0.11,0.13,,0.39,0.86,0.97,1.11,0.82,0.86,0.45,1.21,,,,0.91,0.5,0.78,0.72,,,,,,,0.16,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.09,0.04,,,,,,5755.0,Acanthamoeba castellanii,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megamimivirinae,Mimivirus,
                  Enquatrovirus,371730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.06,,,,,0.26,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Enquatrovirus,dsDNA
                  Phikmvvirus,477967,0.19,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Krylovirinae,Phikmvvirus,dsDNA
              Rauchvirus,542959,,,,0.04,0.04,,,,,0.41,0.1,0.15,,,1.28,,,,,,,,,0.11,0.11,0.18,,,,,,,,,,,,,,,,0.38,0.24,0.56,0.59,,0.71,0.61,,0.44,0.2,0.13,0.22,,0.46,0.31,0.17,,,,,,,,,,,0.46,,0.28,,0.03,6.58,2.67,2.06,0.74,4.89,3.44,0.47,0.29,0.38,3.02,1.87,,,,,,0.29,,,,,,,,,,,0.14,,,,,,,0.08,0.07,,,,0.06,0.12,518.0,Bordetella bronchiseptica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rauchvirus,Rauchvirus BPP1,,dsDNA
              Uetakevirus,542960,,,,,,,,,,,0.21,,1.1,0.33,,,1.57,,,0.05,0.16,0.13,0.14,0.35,0.3,0.3,0.26,0.37,0.42,0.84,,0.26,,0.2,,,,,0.35,,,0.13,0.36,0.26,0.36,,0.35,0.39,,0.26,0.21,0.23,0.68,0.4,,,,,,,,,,,,,,1.08,,,,0.06,,0.05,0.11,,,,0.15,,,,,0.11,,,,,0.54,,,,,,,,0.1,,,,,,,,,,,0.07,,,,,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
              Bruynoghevirus,545932,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bruynoghevirus,,,dsDNA
                Ostreavirus,548686,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29159.0,Magallana gigas,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Malacoherpesviridae,Ostreavirus,Ostreavirus ostreidmalaco1,dsDNA
                  Percavirus,548688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,9796.0,Equus caballus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,dsDNA
            Alphabaculovirus,558016,,0.6,,0.04,,,,,,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.13,0.15,0.08,,,,,0.25,,0.18,,,0.12,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,,,0.19,,0.14,,,,,,,,,,,,,,,,,,,,0.22,,,0.15,0.07,0.13,,,,0.08,0.15,,,,,,,,,,,
            Betabaculovirus,558017,,,,,,,,,,,,,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,1.06,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,
              Bixzunavirus,680114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,unclassified Bixzunavirus,,dsDNA
                Phikzvirus,680115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Phikzvirus,Phikzvirus phiKZ,dsDNA
                Kuravirus,680277,,0.25,,0.05,,,,,,,,,,,,,,,,,0.11,0.1,0.08,0.41,0.26,0.69,0.28,,,,,0.23,,,,,,,,,,0.07,0.3,,0.1,,0.32,,,0.23,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
                  Salivirus,688449,,,,,,,,,,,,,,,,0.42,,,,0.02,,,0.13,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,0.38,0.45,,1.03,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43,,,,,,,,,,,,,0.07,,0.1,9598.0,Pan troglodytes,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Salivirus,
                    Alphacoronavirus,693996,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                    Betacoronavirus,694002,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
                Cyclovirus,742914,,,,,,,,,,,,,,0.28,,,0.54,0.65,,0.07,0.14,0.12,0.15,0.47,0.2,,,,,,,,0.62,0.18,,0.33,0.42,,0.16,,,,,,,,,,,,,,,,,,0.25,0.88,0.24,,0.25,0.56,0.75,,,,0.27,,0.38,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus mchwa,
                  Felixounavirus,1198140,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,0.08,,,,,,,,,,0.08,0.11,0.09,0.1,,,,0.7,,,,,,0.12,,,,,,,,,,,,,1.66,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,1.44,0.47,,,,0.08,991919.0,Escherichia coli O145:NM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Andersonviridae,Ounavirinae,Felixounavirus,dsDNA
                Kappatorquevirus,1218487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9823.0,Sus scrofa,Monodnaviria,Shotokuvirae,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Kappatorquevirus,Kappatorquevirus suidak2a,
            Muscavirus,1285593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Alphanecrovirus,1299309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,0.23,,,,,,,,,,,,0.14,,,0.2,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,0.33,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Betanecrovirus,1299311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Yuavirus,1299429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.09,,,,,,,0.72,0.09,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mesyanzhinovviridae,Rabinowitzvirinae,Yuavirus,dsDNA
                  Hunnivirus,1431456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,0.09,,,,,,,,,,,,,
                  Protoparvovirus,1506574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9685.0,Felis catus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Protoparvovirus,
                  Bocaparvovirus,1507401,,,,,,,,,,,0.06,,,,,,,,,0.02,,,,0.26,,,,,0.58,0.69,,0.16,,,,0.26,0.17,,,,,,,,0.11,,,,,,,,,,,,,0.52,0.32,0.35,0.25,0.32,0.28,,0.62,,0.31,,0.28,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,3.48,,0.08,,,,2.86,,,188568.0,Aselliscus stoliczkanus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Bocaparvovirus,
            Alphanudivirus,1511853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.13,0.19,,0.46,0.28,0.16,,,0.31,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Nyavirus,1513295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,76058.0,Somateria mollissima,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes,Mononegavirales,Nyamiviridae,Nyavirus,-ssRNA
                  Marseillevirus,1513458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5755.0,Acanthamoeba castellanii,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Pimascovirales incertae sedis,Marseilleviridae,Marseillevirus,
                Gemycircularvirus,1542744,,0.16,,0.19,,1.61,,,,,0.08,,,1.04,,,,,,0.11,0.16,,,0.18,1.26,0.27,0.24,,,,,,1.25,,0.91,,,,,,,,0.4,0.22,2.18,,,,,,,,,,,0.73,0.28,5.2,0.8,0.72,0.59,0.44,0.64,2.17,1.06,2.28,5.62,,1.51,0.53,2.25,0.04,,,,0.09,,1.82,,0.86,,,,,3.29,,,,,1.56,0.86,,,6.1,,,,1.34,,0.1,,,,0.69,,,,,,,0.06,0.08,,9852.0,Alces alces,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Gemycircularvirus lepam1,
              Bignuzvirus,1623277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bignuzvirus,Bignuzvirus bignuz,,dsDNA
                  Bronvirus,1623278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Lclasvirinae,Bronvirus,dsDNA
              Charlievirus,1623280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Charlievirus,Charlievirus Aggie,,dsDNA
              Cheoctovirus,1623281,,,,,0.11,,,,,,,,,,,,,,,,0.32,,,,,0.52,,,,,,0.43,,,,,,,,,,0.33,0.25,0.33,0.33,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,0.52,0.89,,,,,1.11,,,,,1.35,,,0.4,,,,,,0.41,,,0.48,0.24,0.15,,,,,0.3,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cheoctovirus,unclassified Cheoctovirus,,dsDNA
                Chivirus,1623283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,0.52,,,,,,,0.26,28901.0,Salmonella enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Chivirus,,dsDNA
              Kostyavirus,1623284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kostyavirus,Kostyavirus kv244,,dsDNA
              Corndogvirus,1623285,,,,,0.04,,,,,,,,,,0.68,1.65,1.04,0.71,1.33,,0.13,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Corndogvirus,unclassified Corndogvirus,,dsDNA
              Detrevirus,1623287,,0.13,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.09,,,,,,,,,0.37,0.25,0.42,0.2,,,,,,,,,,,,,0.39,,,,,,0.32,0.22,0.16,,0.87,0.37,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Detrevirus,Detrevirus D3,,dsDNA
              Liefievirus,1623288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Liefievirus,Liefievirus halo,Mycobacterium virus Halo,dsDNA
              Dhillonvirus,1623289,,,,,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.07,0.2,0.39,,0.15,,,,,0.14,,,,,,,,,,,,,,,,,,,,,0.16,0.09,,,,,,,,0.1,0.11,,,,,,,,,,,,,,,,,,,,0.17,,,0.16,,0.12,,,,,0.08,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Dhillonvirus,unclassified Dhillonvirus,,dsDNA
              Pegunavirus,1623295,,,,,,,,,,,,,,0.24,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pegunavirus,Pegunavirus suffolk,,dsDNA
              Stanholtvirus,1623297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.32,0.2,0.09,0.42,,,,,0.19,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,Burkholderia cepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Stanholtvirus,unclassified Stanholtvirus,,dsDNA
              Coetzeevirus,1623300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,Lacticaseibacillus casei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Coetzeevirus,unclassified Coetzeevirus,,dsDNA
                Brussowvirus,1623303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.11,0.23,0.35,,0.29,,,,0.14,,,,0.15,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.34,,,,,,,0.08,,,0.11,0.19,,1308.0,Streptococcus thermophilus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aliceevansviridae,Brussowvirus,Brussowvirus bvO1205,dsDNA
                Moineauvirus,1623304,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.2,0.34,0.37,,0.46,,0.77,0.6,0.15,,,,0.31,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,1308.0,Streptococcus thermophilus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aliceevansviridae,Moineauvirus,unclassified Moineauvirus,dsDNA
              Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,0.9,0.29,,0.97,0.7,1.74,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,0.27,0.39,,,0.16,,0.11,,0.25,,,0.22,,,0.56,0.23,0.55,0.84,,0.96,0.5,0.21,,0.53,,,0.2,0.3,0.68,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,0.16,0.22,,0.01,0.37,,0.45,1.44,,0.37,0.99,,,,0.18,,0.36,0.33,0.36,0.29,0.22,0.7,0.14,0.13,0.15,0.21,0.38,0.12,0.08,0.28,0.17,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
                  Mammarenavirus,1653394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,1.0,root,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Hareavirales,Arenaviridae,Mammarenavirus,-ssRNA
              Lessievirus,1720323,0.18,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.14,0.11,,,,,,,0.18,0.81,,,,,,,,,,,,,,,,,,,,0.29,0.16,0.19,0.14,0.58,,0.08,,0.26,0.15,0.22,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,32008.0,Burkholderia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus bcep22,,dsDNA
              Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,0.55,0.38,0.35,0.63,,0.4,0.24,,0.2,0.27,,0.25,,0.23,0.35,,,,,,,,,,,,,,,,0.11,0.39,0.1,0.19,0.07,,0.28,0.26,,1.49,0.25,0.3,0.1,,,,,0.31,,,,,,,,0.09,,,,,,,,,0.17,0.11,0.06,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,unclassified Hollowayvirus,,dsDNA
                  Sicinivirus,1755587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8782.0,Aves,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Sicinivirus,
                  Kayvirus,1857843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,1279.0,Staphylococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Twortvirinae,Kayvirus,dsDNA
                  Silviavirus,1857889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,Staphylococcus aureus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Twortvirinae,Silviavirus,dsDNA
                Betapolyomavirus,1891714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9785.0,Loxodonta africana,Monodnaviria,Shotokuvirae,Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Betapolyomavirus,Betapolyomavirus elephanti,
                  Agatevirus,1910931,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.0,Bacillus pumilus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Bastillevirinae,Agatevirus,dsDNA
                  Alphatrevirus,1910951,,,,,0.1,,,,,,0.09,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.17,,,,,0.12,0.08,0.11,0.13,,,,,,,,,,,,0.24,0.26,0.39,,0.49,0.3,,,,,,0.36,0.25,,,0.05,,,,,,0.18,0.16,,0.21,,,0.12,,,,,0.24,,,0.22,0.25,,,,,,,,,,,,,,,,,,,,,561.0,Escherichia,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
